|A JosiBar
|Jajajajajajajajajajaja el muñeco sigue enterrado engañados
|Jajajajajajajja...GANARON PORQUE EL ''MUÑECO DE MALEFICIO ANDABA DE VACACIONES''...PERO HOY YA REGRESO AL FELLO MEZA...SALADOS!!! :p
|Que falta de respeto... NO!!!
|era un torneo de exhibición, obvio el campeonato es otra cosa no partidos de 30 minutos y hay 8 equipos más, así que con lo de ayer no sirve de parametro
|Ah bueno..siempre y cuando los partidos del campeonato duren solo 30 minutos ja!!
|Todo a su tiempo. Vienen cosas muy buenas. Cartago vive
|Jajajajaja o mejor jijijijijij
|es una broma verdad??? o sea ayer era un partido de exhibicion, lo que pasa es que cartago lo juega con todo porque a que mas puede aspirar? eso no es para calificar o no candidatos
|Morados y Cartagos diciendo que dieron golpe de autoridad en 3...2...1   jajajaja! Bueno, al menos tuvieron su caravana y celebracion ayer!
|Jejeje. Se le olvido que eran partidos de exhibición y lo que cuenta de verdad es el campeonato
|Bocones
|Este año año si ?? ja ja ja
|en 70 años tenian que ganar algo jajaja
|El mismo que le entrego el titulo en bandeja a Heredia, el mismo que se echo una hablada en semifinales y les metieron 5, ese jugador es mas hablador que Marvin Solano el rajon de Heredia
|Sean serios esa copa es pura tuza, no hay puntos de por medio 90 mins y puntos es otra historia
|no para nada... tanto liga herediano y saprissa llegaron a mostrar  a dar minutos a los jugadores y todos fueron por la causa pero cartago se ve bien.... pero no es aspirante
|Cartago fue el unico que llego a ganar, lo hicieron bien, pero la verdadera prueba viene en la segunda vuelta del torneo.
|que tiene que ver pemberton con la llegada del portero
|???
|Que nota mas absurda, como si los dos jugaran en la liga, lo que es no tener que informar.
|Los mismos periodistas buscan crear esos roces Kyra; periodismo de pacotilla, amarillista, aficionado. La verdad mucha mediocridad en el medio periodisco.
|Jeje vulgar juegue casita mejos silvia.
|Jajaja eso de traerse a este portero solo deja ver q en saprissa estan desesperados y compran al primer idiota q este libre. No señores Lilas, su problema no es el portero... se les olvido cambiar defensa, medios, delanteros, todo y principalmente dirigencia y algunos aficionados q se creen muy valientes por llamar &quot;Mono&quot; (y ojo q por facebook xq no tienen los huevos para hecerlo de frente) a un ser humano, cuando los q son medio animales son ellos mismos. Ya quiero ver q empiece el campeonato y este porterito salga con alguna bombereada y lo comiencen a criticar... eso es tipico de ustedes,... si señores xq su morado si destiñe.
|El encabezado o titular de la nota es para crear polemica, pero veo en las palabras de Patrick una muestra de respeto hacia el colega. Periodistas piensen un poquito a la hora de ponerle titulo a una nota, que costaba algo asi como: Patrick habla de su colega en el equipo archirrival.
|Es que no tiene porque, Patrick tiene todo un equipo que lo acompaña! El menor de los problemas de Saprissa era el portero! Pueden traer a Casillas que si el resto del equipo no da la talla, igual van a seguir mal! Para mí, se pelaron el rabo enormemente! Y tras de eso, le pagan un salario exagerado...
|Es el mejor del campeonato de CR. Pero creo que se está dando por menos porq para que lo menciona mejor cayado y no dar importancia del otro. Además los periodistas quieren quear polémica pemberton es el mejor de aquí y Michel es un gran portero eso es todo.
|Usted vale mucho más a demostrar
|Que tiene que preocuparse Pemberton él juega en la Liga y Michel vino al Saprissa, ni para la selección lo afecta eso,no le veo nada bueno a la noticia,solo para que aficionados de ambos clubes se agarren...
|hahahaga que pecado y por que no ha salido d cr jajaja sigan mamando culeross
dan risaa playasosss d mierdaaa
al nivel d navass nadie se le comparaaa..!!
navas juega en una bn liga d españaa y la estatuaaaa pffffff jajaja
|solo las gatas lo ven asi jajajajajaja sigan mamando 
|uyyy que miedoooo playooonn voy a llorar va jalando cuitaaaa ..vengase playooo d mierdaa
|QUIEN DIJOOO MIEDOO PAPI DIGAME...VAYA INFLE. ASU MADREEE CAREVERGAAAAAA.l.
GATASSSS D PICHAAA
|Haaayyy maludos, ustedes tienen extranjeros en su equipo también, independientemente el puesto q ocupen, eso quiere decir q ustedes trajeron al hondureño por mendigos....jajajajajajaja 
|Jajajjajajjaa que risa me dio esa nota...por el amor a Dios xq no pueden vivir sin Saprissa??jajajajja jajajjajaa eso demuestra cada vez mas que somos tan importantes para los maludos que no pueden vivir sin nosotros.  Gracias Al Dia...esa nota me cambio el día...no voy a poder dejar de reirme por un buen rato
|Claro sí para estatua hay que entrenar duro
|Dios te bendiga Silvia Castañeda ;)
|pfff hahahahaha
|Viva Keylor Navas...titular de la selección y morado de corazón!! Punto.
|Jaja así habla un perdedor !!!
|lo dicho es que es mejor michel mil veces que pemberton .....
|Cual nivel jajajajaja la estatua
|Y q estupidez es esa acaso ese mae es portero del monstruo para q digan eso ni nos importa
|Cómo se les ocurre, Patrick no tiene nada que envidiarle a nadie, es el mejor arquero del país y más allá.
|pemberton pero si michel es de saprissa y usted de la liga de que se preocupa dele gracias a Dios que el mae es mexicano y pinto no lo llamara a la sele, ante todo preocupece por su equipo que michel se preocupara por saprissa &quot;CHIMADO&quot;
|Nombres que comparaciones...yo no se ni para que le preguntan eso...ni que fueran a estar frente a frente... Esas comparaciones tendrian si acaso un poco le logica si le preguntaran a sanchez y los maes de la liga que piensan pero de portero a portero nada que ver
|No se da por menos simplemente porque no lo es! Oh lilas ya no saben ni que hacer par a llegar a una final, a los que le chima es a otroS... Por cierto tiemblen gallinas que llego Mcdonald para que sepan mas rico los goles a un lila mexicano!
|sos el number one patrick
|por eso precisamente fue el portero más goleado de la liga mexicana porque es el más bueno en su país... 
|:p
|vea las tapadas que hace obvio el chivas estaba en una Mala racha como todo equipo la tiene como la tuvo Heredia como la tuvo la liga y ahorita Saprissa pero es buen portero hasta los de la liga lo dijeron pero Patrick para mi está sólo obvio Keylor Navas es mejor
|mae mas acomplejado...
|discúlpe pero el sapri a tenido muy buenos porteros porras lonis esteban navas osea yo creo que sí puede sacar arqueros muy buenos 
|Que tiene que ver uno con otro
|No hay comparación, Patrick es mejor que el Mexicanito ese...
|Pemberton es mucho mejor portero que el fiasco de Michel, y no tienen que darse menos, porque Patrick es el portero del mejor equipo de Costa Rica, el campeón nacional, y el otro es un contrato por el que tienen que pagar una millonada los morados, por algo que ya va de bajada y fue desechado en México. El periodico Al Dia aburre, como si fuera una contratación de lujo, habiendo mejores porteros en el país, pero esa es la mentalidad de los dirigentes morados.
|Ya va de picado
|Pemberton  es el mejor.
|quien es patrick pemberton.... aaaa ya la sombra de Keylor Navas..
|Es un payaso
|HP estupido que comenta sin leer bien
|no sea tan ESTUPIDO HP NI CON OCEN ESE PUTO MEJICANO
|El unico portero q puede rajar es Navas y despues Alvarado el resto les falta salir de este futbol tan malo como para sacar pecho !
|No me explico como en CR hay tantos porteros y buenos tengan que traer un extranjero
|pembertan usted es una loca eres la peor portera de toda america
|nigga please xD
|No se porque ese mae no se  siente menos  que  michil acaso michel adicho que es mejor que el como todo manudo  pues lo siento mucho el portero  titular es navas  mientras no selecione es mas se salvo que alvarado lo castigaron sino estuviera como tersero   los mismos jugadores manudos la final jue con heredia estan ofendiendo  alos morados
|Apareció Mr. Humildad
|&quot;Sólo hay dos cosas infinitas: El Universo y la Estupidez y no estoy tan seguro de la primera&quot;
|se salvo que pidio disculpas por que si no esos arebes lo ponen boca rriba en tos toques
|Ojala relance su carrera y vuelva a ser goleador, que ya no lo metan de creativo sino de delantero
|en el betis junto a ruben castro ruiz hara de las suyas, es un jugador bueno y de buen toque es cierto que su nivel anda bajo pero el betis es experto en devolverles calidad a sus jugadores muchos han llegado a betis incluso peor y se van como grandes ejemplo santa cruz el paraguayo.
|Rubén Castro es un excelente jugador. Ojalá pueda entenderse con Bryan, harían una dupla fantástica
|Tenemos con q ganar
|claro pero q lleguen a penales ja.ja.ja porque hasta ahi las florecitas
|Yo diria lo mismo si fuera herediano
|Aja? Tiene con que?  
CARTAGO LES DIO TETICA AYER!
|Sea serio mae, al chile cree que eso que vio mejengueando es Heredia?!
|Ya se le olvidó que a ese MISMO equipo de Cartago, Heredia le metió 5 y caminando en la semifinal... Mala memoria...
|ppfff
|Mae ase como un mes heredia les metio 5 en 2 partidos ( 2 a 0 y 3 a 0)
|ya no asustan... dudo q lleguen a la final otra vez... tienen un técnico muy malo
|Se le acabo la suerte a don Marvin
|Herediano tiene buen equipo, pero pésimo entrenador
|Como se nota que su director es herediano
|felicidades jajajaja me imagino que ya con eso olvidaron la final y la serie de semifinal pasada (5-0) muertos lo de uds va para 100 años.
|jajajaja juntando lo q saprissa y liga votan  lastima q no tienen dt
|Siempre y cuando el otro finalista no sea La Liga o Saprissa, de lo contrario no hay duda, jaja.
|mas que demostrado esta que su director es herediano a muerte y antisaprisista ademas, sino vean todas las notas que sacan aqui.
|Toda la prensa opina igual que el entrenador y al final cuando se hace en la salida como las vacas, nadie ha dicho nada. Que primero le ganen a la Liga o a Saprissa el campeonato y después que hablen paja...
|Jajaja jajaja eso aldia . Eso empezando el año con buena víbra
|Eso lo queremos ver... ni que fueran a jugar solas las florecitas. Un poco de vejetes es lo que les queda.
|Que cosas no? Pppffff ...
|A Saprissa? pero sí los pobres llevan como 10 anos sin llegar a una final jajajjaaj................
|Herediano ganará éste torneo ya lo verán.............
|Soy Heredianos pero no me gusta ! Contar los pollo sin antes nacer lo mejor es demostrar  con un título i luego ablar heredia a lo último se afloja con la liga i con otro x las   Últimas final lo a reflejado ay que ser real ast con uno mismo
|Ni sueñe !!!
|ni con el equipo que tienen pudieron con la liga menos este año que nos reforzamos sea serio
|Herediano tiene con que para ser campeón otra vez en este 2014
|Desde el año pasado tienen y no pudieron con la Liga.
|Antonio Alfaro sabrá donde está la fuente de la hispanidad?
|muy chistoso ese Antonio me hizo el día jaja no será familia de Marvin Solano el &quot;Cesar Millan tico&quot; jaja
|si sabe donde queda el parque de la paz..
|Yai si la final le toca con cartago si pero si le toca con  el mejor equipi que es la liga no creo señor
|Heredia tiene buena planilla y juega bien pero le falta casta y huevos para ganarle a los grandes en mi opinión!
|cuando usaremos puma,nike o adidas...algo de verdad!!!
|Una completa porquería, cuando tengan patrocinios las cosas serán demasiado distintas...
|Y no era que iva a cambiar el nombre del torneo
|Globo.
|xq no usan pioneer que es lo mejorsito de aca
|Cuando tengamos jugadores de verdad :v
|era mejor la wilson
|no es tanto la marca del balón, sino que como es posible que no tengan cerebro para hacer diseño &quot;bonito&quot; ªªª
|Quien se va a fijar en el balón, con ese par de bellezas!
|Oh gente a la que nunca se le queda bien. Exigen y exigen tener cosas de primer mundo pero tienen mentalidad de tercer mundo...
|El balón me da igual, le doy like por las modelos !!! jajaja
|que presento seran otras modelos porque es la misma bola
|Cual es la diferencia al del torneo pasado??
|Desde lejos  Misma estampa del balón
|ese balon parece el que regala la cocacola.
|Cuál es la diferencia de este al anterior.. yo lo veo igual que la anterior
|parecen las que venden en walmarth de 3000
|Todo es lo mismo, ya hasta que aburren, consigan patrocinios de calidad, o por lo menos un poco mejores que los que hay en este momento, es un ridículo como presentan algo que siempre es la misma m...!
|Muy lindas ja ja ja
|Vale 25 mil esa bola
|jajajaja ahí Pandolfo está que no cree en nadie x'D jajajajajajaja
|Era tuanis cuando se jugaba con el balón de los ticos, el balón Pionner...  Y sí como leí por ahí, ¡COMO NO LES DIO EL MANÍ PARA HACER OTRO MODELO DE BOLA!... no entiendo, ¿que presentan entonces?...
